asset,AdrActCnt,date,post_nov_2022
usdt_trx,963932,2025-01-03,1
dai,1888,2025-01-04,1
usdc_eth,38124,2025-01-04,1
usdt_trx,828320,2025-01-04,1
usdt_eth,74038,2025-01-04,1
usdt_trx,808375,2025-01-05,1
usdt_eth,68376,2025-01-05,1
usdc_eth,35869,2025-01-05,1
dai,1674,2025-01-05,1
usdt_trx,1033524,2025-01-06,1
usdc_eth,44460,2025-01-06,1
usdt_eth,86651,2025-01-06,1
dai,2146,2025-01-06,1
usdt_eth,95828,2025-01-07,1
usdt_trx,996180,2025-01-07,1
usdc_eth,49071,2025-01-07,1
dai,2411,2025-01-07,1
dai,2420,2025-01-08,1
usdt_trx,991042,2025-01-08,1
usdc_eth,50987,2025-01-08,1
usdt_eth,96092,2025-01-08,1
usdc_eth,48880,2025-01-09,1
usdt_eth,94068,2025-01-09,1
usdt_trx,982533,2025-01-09,1
dai,2132,2025-01-09,1
usdc_eth,48475,2025-01-10,1
dai,2204,2025-01-10,1
usdt_eth,94944,2025-01-10,1
usdt_trx,1018236,2025-01-10,1
usdc_eth,38734,2025-01-11,1
usdt_trx,837580,2025-01-11,1
dai,1857,2025-01-11,1
usdt_eth,78546,2025-01-11,1
usdt_eth,74278,2025-01-12,1
dai,2049,2025-01-12,1
usdt_trx,801399,2025-01-12,1
usdc_eth,36978,2025-01-12,1
dai,2673,2025-01-13,1
usdt_trx,1027045,2025-01-13,1
usdt_eth,101680,2025-01-13,1
usdc_eth,49379,2025-01-13,1
dai,2494,2025-01-14,1
usdc_eth,49305,2025-01-14,1
usdt_trx,986412,2025-01-14,1
usdt_eth,95789,2025-01-14,1
usdt_eth,103024,2025-01-15,1
dai,2564,2025-01-15,1
usdc_eth,50301,2025-01-15,1
usdt_trx,1071303,2025-01-15,1
usdc_eth,51393,2025-01-16,1
dai,2371,2025-01-16,1
usdt_eth,105634,2025-01-16,1
usdt_trx,1037024,2025-01-16,1
usdt_trx,1013289,2025-01-17,1
usdc_eth,50245,2025-01-17,1
usdt_eth,96431,2025-01-17,1
dai,2296,2025-01-17,1
usdt_eth,87370,2025-01-18,1
usdc_eth,53841,2025-01-18,1
usdt_trx,926781,2025-01-18,1
dai,2197,2025-01-18,1
usdt_eth,102204,2025-01-19,1
usdc_eth,57606,2025-01-19,1
usdt_trx,1022116,2025-01-19,1
dai,2242,2025-01-19,1
dai,2278,2025-01-20,1
usdt_eth,123056,2025-01-20,1
usdc_eth,67544,2025-01-20,1
usdt_trx,1201692,2025-01-20,1
dai,2130,2025-01-21,1
usdc_eth,57170,2025-01-21,1
usdt_eth,103105,2025-01-21,1
usdt_trx,1058753,2025-01-21,1
usdt_trx,1014971,2025-01-22,1
usdc_eth,53422,2025-01-22,1
usdt_eth,104383,2025-01-22,1
dai,2119,2025-01-22,1
usdc_eth,58156,2025-01-23,1
dai,2698,2025-01-23,1
usdt_trx,988295,2025-01-23,1
usdt_eth,107450,2025-01-23,1
usdt_trx,970065,2025-01-24,1
usdt_eth,94803,2025-01-24,1
dai,2168,2025-01-24,1
usdc_eth,50552,2025-01-24,1
usdt_eth,76472,2025-01-25,1
usdt_trx,832562,2025-01-25,1
dai,1718,2025-01-25,1
usdc_eth,42729,2025-01-25,1
usdc_eth,46649,2025-01-26,1
usdt_trx,771732,2025-01-26,1
usdt_eth,84613,2025-01-26,1
dai,2054,2025-01-26,1
usdt_trx,991276,2025-01-27,1
dai,2530,2025-01-27,1
usdt_eth,100518,2025-01-27,1
usdc_eth,54927,2025-01-27,1
usdc_eth,53063,2025-01-28,1
dai,2252,2025-01-28,1
usdt_eth,100505,2025-01-28,1
usdt_trx,849056,2025-01-28,1
usdt_trx,780687,2025-01-29,1
usdc_eth,56156,2025-01-29,1
dai,2304,2025-01-29,1
usdt_eth,96084,2025-01-29,1
usdc_eth,54688,2025-01-30,1
dai,2414,2025-01-30,1
usdt_eth,97100,2025-01-30,1
usdt_trx,813524,2025-01-30,1
usdt_eth,102943,2025-01-31,1
usdt_trx,870333,2025-01-31,1
dai,2544,2025-01-31,1
usdc_eth,59467,2025-01-31,1
usdt_eth,85780,2025-02-01,1
usdc_eth,51666,2025-02-01,1
usdt_trx,772183,2025-02-01,1
dai,2335,2025-02-01,1
usdt_eth,87651,2025-02-02,1
usdt_trx,798787,2025-02-02,1
dai,2705,2025-02-02,1
usdc_eth,54550,2025-02-02,1
dai,3733,2025-02-03,1
usdt_eth,126332,2025-02-03,1
usdc_eth,66875,2025-02-03,1
usdt_trx,1067581,2025-02-03,1
usdt_trx,944824,2025-02-04,1
usdt_eth,119371,2025-02-04,1
dai,3386,2025-02-04,1
usdc_eth,68977,2025-02-04,1
usdt_eth,104234,2025-02-05,1
usdc_eth,55179,2025-02-05,1
dai,2696,2025-02-05,1
usdt_trx,956856,2025-02-05,1
usdc_eth,58752,2025-02-06,1
dai,2808,2025-02-06,1
usdt_trx,935748,2025-02-06,1
usdt_eth,108675,2025-02-06,1
usdt_trx,944917,2025-02-07,1
dai,3268,2025-02-07,1
usdc_eth,59949,2025-02-07,1
usdt_eth,103539,2025-02-07,1
usdt_trx,810315,2025-02-08,1
usdc_eth,44818,2025-02-08,1
usdt_eth,79879,2025-02-08,1
dai,2672,2025-02-08,1
usdc_eth,47068,2025-02-09,1
usdt_trx,775187,2025-02-09,1
dai,2553,2025-02-09,1
usdt_eth,94368,2025-02-09,1
dai,2715,2025-02-10,1
usdt_eth,126698,2025-02-10,1
usdc_eth,63642,2025-02-10,1
usdt_trx,1015298,2025-02-10,1
usdc_eth,76713,2025-02-11,1
usdt_eth,113766,2025-02-11,1
dai,2554,2025-02-11,1
usdt_trx,988185,2025-02-11,1
dai,2785,2025-02-12,1
usdc_eth,57889,2025-02-12,1
usdt_eth,107414,2025-02-12,1
usdt_trx,967930,2025-02-12,1
dai,2652,2025-02-13,1
usdt_trx,953564,2025-02-13,1
usdc_eth,58436,2025-02-13,1
usdt_eth,104846,2025-02-13,1
usdc_eth,58819,2025-02-14,1
usdt_trx,972073,2025-02-14,1
usdt_eth,103155,2025-02-14,1
dai,2382,2025-02-14,1
dai,2490,2025-02-15,1
usdc_eth,45789,2025-02-15,1
usdt_trx,850807,2025-02-15,1
usdt_eth,83797,2025-02-15,1
dai,2248,2025-02-16,1
usdt_eth,77500,2025-02-16,1
usdt_trx,809947,2025-02-16,1
usdc_eth,41787,2025-02-16,1
usdt_eth,102346,2025-02-17,1
usdt_trx,1000897,2025-02-17,1
dai,2471,2025-02-17,1
usdc_eth,53358,2025-02-17,1
usdt_eth,107819,2025-02-18,1
usdt_trx,1000566,2025-02-18,1
dai,3241,2025-02-18,1
usdc_eth,59615,2025-02-18,1
usdt_trx,974871,2025-02-19,1
dai,3235,2025-02-19,1
usdt_eth,101583,2025-02-19,1
usdc_eth,55681,2025-02-19,1
usdt_eth,110999,2025-02-20,1
usdt_trx,1051801,2025-02-20,1
usdc_eth,58642,2025-02-20,1
dai,3006,2025-02-20,1
dai,3042,2025-02-21,1
usdt_eth,108645,2025-02-21,1
usdc_eth,59885,2025-02-21,1
usdt_trx,1017885,2025-02-21,1
dai,2666,2025-02-22,1
usdt_eth,98503,2025-02-22,1
usdc_eth,49903,2025-02-22,1
usdt_trx,862741,2025-02-22,1
usdt_eth,77764,2025-02-23,1
usdc_eth,41618,2025-02-23,1
usdt_trx,806942,2025-02-23,1
dai,2518,2025-02-23,1
usdt_trx,1059916,2025-02-24,1
usdt_eth,112466,2025-02-24,1
dai,3426,2025-02-24,1
usdc_eth,60737,2025-02-24,1
usdc_eth,81347,2025-02-25,1
dai,5003,2025-02-25,1
usdt_eth,136605,2025-02-25,1
usdt_trx,1122602,2025-02-25,1
usdc_eth,65059,2025-02-26,1
dai,3410,2025-02-26,1
usdt_eth,116292,2025-02-26,1
usdt_trx,1059159,2025-02-26,1
usdc_eth,64300,2025-02-27,1
usdt_trx,1054207,2025-02-27,1
usdt_eth,121387,2025-02-27,1
dai,3341,2025-02-27,1
dai,4146,2025-02-28,1
usdc_eth,76815,2025-02-28,1
usdt_trx,1145527,2025-02-28,1
usdt_eth,135076,2025-02-28,1
usdt_trx,944640,2025-03-01,1
usdc_eth,64817,2025-03-01,1
dai,3096,2025-03-01,1
usdt_eth,116885,2025-03-01,1
usdt_eth,94093,2025-03-02,1
usdc_eth,53154,2025-03-02,1
usdt_trx,911705,2025-03-02,1
dai,2990,2025-03-02,1
usdt_eth,137063,2025-03-03,1
dai,3762,2025-03-03,1
usdt_trx,1115351,2025-03-03,1
usdc_eth,72954,2025-03-03,1
usdt_trx,1112749,2025-03-04,1
usdc_eth,73486,2025-03-04,1
dai,3664,2025-03-04,1
usdt_eth,132430,2025-03-04,1
usdt_eth,116820,2025-03-05,1
usdc_eth,64477,2025-03-05,1
dai,3057,2025-03-05,1
usdt_trx,1094037,2025-03-05,1
dai,3021,2025-03-06,1
usdc_eth,73075,2025-03-06,1
usdt_trx,1068025,2025-03-06,1
usdt_eth,126541,2025-03-06,1
usdt_trx,1080866,2025-03-07,1
usdc_eth,72702,2025-03-07,1
dai,5182,2025-03-07,1
usdt_eth,129483,2025-03-07,1
usdc_eth,55954,2025-03-08,1
usdt_trx,914500,2025-03-08,1
dai,2382,2025-03-08,1
usdt_eth,91129,2025-03-08,1
dai,2909,2025-03-09,1
usdc_eth,52306,2025-03-09,1
usdt_trx,880033,2025-03-09,1
usdt_eth,90486,2025-03-09,1
usdt_eth,135372,2025-03-10,1
usdc_eth,74057,2025-03-10,1
dai,4194,2025-03-10,1
usdt_trx,1133412,2025-03-10,1
usdt_eth,143510,2025-03-11,1
usdc_eth,86022,2025-03-11,1
dai,3743,2025-03-11,1
usdt_trx,1120351,2025-03-11,1
usdc_eth,68124,2025-03-12,1
dai,2974,2025-03-12,1
usdt_eth,115824,2025-03-12,1
usdt_trx,1047240,2025-03-12,1
usdc_eth,62477,2025-03-13,1
usdt_trx,1033780,2025-03-13,1
dai,2891,2025-03-13,1
usdt_eth,115254,2025-03-13,1
dai,2763,2025-03-14,1
usdc_eth,63581,2025-03-14,1
usdt_eth,111070,2025-03-14,1
usdt_trx,1042263,2025-03-14,1
usdt_eth,88506,2025-03-15,1
dai,2125,2025-03-15,1
usdc_eth,46084,2025-03-15,1
usdt_trx,920634,2025-03-15,1
usdt_eth,81896,2025-03-16,1
usdc_eth,43676,2025-03-16,1
dai,2039,2025-03-16,1
usdt_trx,894877,2025-03-16,1
usdt_trx,1101818,2025-03-17,1
dai,2786,2025-03-17,1
usdt_eth,111832,2025-03-17,1
usdc_eth,61229,2025-03-17,1
usdc_eth,59742,2025-03-18,1
dai,2641,2025-03-18,1
usdt_trx,1104139,2025-03-18,1
usdt_eth,110079,2025-03-18,1
usdc_eth,61751,2025-03-19,1
usdt_trx,1065343,2025-03-19,1
dai,2958,2025-03-19,1
usdt_eth,110107,2025-03-19,1
dai,2708,2025-03-20,1
usdt_trx,1064750,2025-03-20,1
usdt_eth,116276,2025-03-20,1
usdc_eth,64089,2025-03-20,1
usdc_eth,60385,2025-03-21,1
usdt_trx,1053330,2025-03-21,1
usdt_eth,106985,2025-03-21,1
dai,2596,2025-03-21,1
usdt_trx,896418,2025-03-22,1
usdt_eth,93646,2025-03-22,1
usdc_eth,48610,2025-03-22,1
dai,4722,2025-03-22,1
usdc_eth,43040,2025-03-23,1
usdt_eth,90158,2025-03-23,1
dai,2114,2025-03-23,1
usdt_trx,856845,2025-03-23,1
dai,3101,2025-03-24,1
usdt_trx,1076721,2025-03-24,1
usdc_eth,69521,2025-03-24,1
usdt_eth,128954,2025-03-24,1
usdt_eth,129813,2025-03-25,1
dai,2664,2025-03-25,1
usdc_eth,68559,2025-03-25,1
usdt_trx,1081039,2025-03-25,1
usdt_trx,1070456,2025-03-26,1
usdc_eth,66670,2025-03-26,1
usdt_eth,120879,2025-03-26,1
dai,2943,2025-03-26,1
usdc_eth,69593,2025-03-27,1
usdt_trx,1113290,2025-03-27,1
usdt_eth,133015,2025-03-27,1
dai,3001,2025-03-27,1
usdt_eth,131923,2025-03-28,1
usdc_eth,74355,2025-03-28,1
dai,3134,2025-03-28,1
usdt_trx,1096233,2025-03-28,1
usdc_eth,58989,2025-03-29,1
usdt_eth,100283,2025-03-29,1
usdt_trx,945956,2025-03-29,1
dai,2964,2025-03-29,1
dai,2793,2025-03-30,1
usdc_eth,50002,2025-03-30,1
usdt_eth,92135,2025-03-30,1
usdt_trx,884969,2025-03-30,1
usdc_eth,76415,2025-03-31,1
dai,3488,2025-03-31,1
usdt_trx,1124819,2025-03-31,1
usdt_eth,127182,2025-03-31,1
usdt_eth,129848,2025-04-01,1
dai,3083,2025-04-01,1
usdc_eth,77449,2025-04-01,1
usdt_trx,1138051,2025-04-01,1
usdt_trx,1106583,2025-04-02,1
dai,2881,2025-04-02,1
usdt_eth,128783,2025-04-02,1
usdc_eth,78163,2025-04-02,1
dai,6467,2025-04-03,1
usdc_eth,115362,2025-04-03,1
usdt_eth,196656,2025-04-03,1
usdt_trx,1112757,2025-04-03,1
usdt_eth,127592,2025-04-04,1
usdc_eth,76749,2025-04-04,1
usdt_trx,1061606,2025-04-04,1
dai,2874,2025-04-04,1
usdc_eth,51234,2025-04-05,1
usdt_trx,926284,2025-04-05,1
usdt_eth,91448,2025-04-05,1
dai,2046,2025-04-05,1
usdc_eth,72396,2025-04-06,1
usdt_eth,120495,2025-04-06,1
usdt_trx,933003,2025-04-06,1
dai,4267,2025-04-06,1
usdt_trx,1216070,2025-04-07,1
usdc_eth,136773,2025-04-07,1
usdt_eth,149465,2025-04-07,1
dai,8025,2025-04-07,1
usdt_eth,143745,2025-04-08,1
usdt_trx,1144880,2025-04-08,1
usdc_eth,85466,2025-04-08,1
dai,3757,2025-04-08,1
usdt_trx,1160573,2025-04-09,1
usdc_eth,78758,2025-04-09,1
dai,3483,2025-04-09,1
usdt_eth,134728,2025-04-09,1
usdt_trx,1134103,2025-04-10,1
usdc_eth,82458,2025-04-10,1
usdt_eth,147856,2025-04-10,1
dai,3289,2025-04-10,1
usdc_eth,75746,2025-04-11,1
usdt_trx,1094275,2025-04-11,1
dai,2645,2025-04-11,1
usdt_eth,117958,2025-04-11,1
usdt_eth,90906,2025-04-12,1
dai,2457,2025-04-12,1
usdc_eth,53871,2025-04-12,1
usdt_trx,918754,2025-04-12,1
usdt_trx,884751,2025-04-13,1
dai,2036,2025-04-13,1
usdc_eth,49038,2025-04-13,1
usdt_eth,87057,2025-04-13,1
usdt_trx,1083287,2025-04-14,1
usdc_eth,71054,2025-04-14,1
dai,2574,2025-04-14,1
usdt_eth,114048,2025-04-14,1
usdt_trx,1162378,2025-04-15,1
usdc_eth,73019,2025-04-15,1
dai,2526,2025-04-15,1
usdt_eth,123261,2025-04-15,1
usdt_trx,1118243,2025-04-16,1
dai,3244,2025-04-16,1
usdc_eth,68903,2025-04-16,1
usdt_eth,114576,2025-04-16,1
usdt_eth,138264,2025-04-17,1
usdt_trx,1061023,2025-04-17,1
dai,3397,2025-04-17,1
usdc_eth,80012,2025-04-17,1
usdt_eth,124062,2025-04-18,1
usdc_eth,71233,2025-04-18,1
dai,2690,2025-04-18,1
usdt_trx,989000,2025-04-18,1
usdt_eth,140003,2025-04-19,1
dai,2820,2025-04-19,1
usdt_trx,888378,2025-04-19,1
usdc_eth,72228,2025-04-19,1
usdt_trx,863801,2025-04-20,1
dai,1843,2025-04-20,1
usdt_eth,95555,2025-04-20,1
usdc_eth,50590,2025-04-20,1
usdt_trx,1046716,2025-04-21,1
usdt_eth,129811,2025-04-21,1
dai,2499,2025-04-21,1
usdc_eth,71186,2025-04-21,1
dai,2921,2025-04-22,1
usdt_trx,1053861,2025-04-22,1
usdc_eth,78607,2025-04-22,1
usdt_eth,131809,2025-04-22,1
dai,2960,2025-04-23,1
usdt_eth,148332,2025-04-23,1
usdt_trx,1025976,2025-04-23,1
usdc_eth,90306,2025-04-23,1
usdt_eth,223619,2025-04-24,1
usdt_trx,991452,2025-04-24,1
usdc_eth,131591,2025-04-24,1
dai,5499,2025-04-24,1
dai,3212,2025-04-25,1
usdt_eth,177923,2025-04-25,1
usdt_trx,1011644,2025-04-25,1
usdc_eth,107448,2025-04-25,1
dai,2691,2025-04-26,1
usdt_eth,146948,2025-04-26,1
usdc_eth,85340,2025-04-26,1
usdt_trx,876324,2025-04-26,1
usdt_trx,855969,2025-04-27,1
dai,2106,2025-04-27,1
usdt_eth,124118,2025-04-27,1
usdc_eth,68176,2025-04-27,1
usdt_trx,1051880,2025-04-28,1
dai,2783,2025-04-28,1
usdt_eth,157670,2025-04-28,1
usdc_eth,90696,2025-04-28,1
usdc_eth,95980,2025-04-29,1
usdt_trx,1068051,2025-04-29,1
dai,2526,2025-04-29,1
usdt_eth,154734,2025-04-29,1
usdt_trx,1118079,2025-04-30,1
dai,2737,2025-04-30,1
usdt_eth,155927,2025-04-30,1
usdc_eth,94167,2025-04-30,1
dai,2818,2025-05-01,1
usdt_eth,141414,2025-05-01,1
usdt_trx,1033601,2025-05-01,1
usdc_eth,87489,2025-05-01,1
usdc_eth,76147,2025-05-02,1
usdt_trx,1029923,2025-05-02,1
dai,2709,2025-05-02,1
usdt_eth,120966,2025-05-02,1
usdt_eth,115287,2025-05-03,1
usdt_trx,893449,2025-05-03,1
usdc_eth,60274,2025-05-03,1
dai,2240,2025-05-03,1
usdt_eth,98839,2025-05-04,1
usdc_eth,55299,2025-05-04,1
dai,2097,2025-05-04,1
usdt_trx,873280,2025-05-04,1
usdc_eth,78910,2025-05-05,1
usdt_eth,125378,2025-05-05,1
usdt_trx,1089839,2025-05-05,1
dai,2518,2025-05-05,1
dai,3023,2025-05-06,1
usdc_eth,94314,2025-05-06,1
usdt_trx,1109017,2025-05-06,1
usdt_eth,158386,2025-05-06,1
usdc_eth,81430,2025-05-07,1
dai,2664,2025-05-07,1
usdt_trx,1107781,2025-05-07,1
usdt_eth,138116,2025-05-07,1
dai,2982,2025-05-08,1
usdt_eth,134728,2025-05-08,1
usdt_trx,1135273,2025-05-08,1
usdc_eth,83444,2025-05-08,1
usdt_eth,138385,2025-05-09,1
usdt_trx,1085088,2025-05-09,1
usdc_eth,88144,2025-05-09,1
dai,3261,2025-05-09,1
usdt_trx,958929,2025-05-10,1
usdc_eth,61143,2025-05-10,1
usdt_eth,103365,2025-05-10,1
dai,2589,2025-05-10,1
usdt_eth,89783,2025-05-11,1
dai,2365,2025-05-11,1
usdc_eth,56926,2025-05-11,1
usdt_trx,920920,2025-05-11,1
dai,2598,2025-05-12,1
usdt_trx,1144278,2025-05-12,1
usdt_eth,121510,2025-05-12,1
usdc_eth,77720,2025-05-12,1
usdt_trx,742935,2025-05-13,1
usdc_eth,79091,2025-05-13,1
dai,3057,2025-05-13,1
usdt_eth,121308,2025-05-13,1
usdt_trx,1111288,2025-05-14,1
dai,2963,2025-05-14,1
usdc_eth,80988,2025-05-14,1
usdt_eth,124945,2025-05-14,1
dai,3183,2025-05-15,1
usdt_eth,131006,2025-05-15,1
usdc_eth,81867,2025-05-15,1
usdt_trx,1188077,2025-05-15,1
usdt_eth,130756,2025-05-16,1
usdc_eth,83796,2025-05-16,1
usdt_trx,1109460,2025-05-16,1
dai,2459,2025-05-16,1
dai,2516,2025-05-17,1
usdt_eth,121862,2025-05-17,1
usdc_eth,72340,2025-05-17,1
usdt_trx,962660,2025-05-17,1
usdt_eth,98595,2025-05-18,1
usdc_eth,57532,2025-05-18,1
dai,2281,2025-05-18,1
usdt_trx,939518,2025-05-18,1
usdt_trx,1117228,2025-05-19,1
usdc_eth,81384,2025-05-19,1
usdt_eth,133357,2025-05-19,1
dai,2823,2025-05-19,1
usdt_trx,1138648,2025-05-20,1
usdc_eth,91205,2025-05-20,1
dai,2811,2025-05-20,1
usdt_eth,140636,2025-05-20,1
usdt_eth,131420,2025-05-21,1
usdc_eth,79938,2025-05-21,1
dai,4383,2025-05-21,1
usdt_trx,1120918,2025-05-21,1
dai,2929,2025-05-22,1
usdt_trx,1125060,2025-05-22,1
usdc_eth,84644,2025-05-22,1
usdt_eth,134926,2025-05-22,1
usdt_eth,123988,2025-05-23,1
dai,3247,2025-05-23,1
usdt_trx,1121422,2025-05-23,1
usdc_eth,81780,2025-05-23,1
usdc_eth,75928,2025-05-24,1
usdt_eth,119293,2025-05-24,1
usdt_trx,955201,2025-05-24,1
dai,3107,2025-05-24,1
usdc_eth,59956,2025-05-25,1
usdt_eth,97750,2025-05-25,1
usdt_trx,944340,2025-05-25,1
dai,2525,2025-05-25,1
usdt_trx,1128645,2025-05-26,1
usdt_eth,126473,2025-05-26,1
usdc_eth,79974,2025-05-26,1
dai,2567,2025-05-26,1
usdt_trx,1128364,2025-05-27,1
dai,2651,2025-05-27,1
usdt_eth,124807,2025-05-27,1
usdc_eth,79661,2025-05-27,1
usdt_trx,1112145,2025-05-28,1
dai,2886,2025-05-28,1
usdc_eth,85788,2025-05-28,1
usdt_eth,129166,2025-05-28,1
usdt_trx,1105288,2025-05-29,1
usdc_eth,77981,2025-05-29,1
usdt_eth,118161,2025-05-29,1
dai,2547,2025-05-29,1
usdc_eth,82028,2025-05-30,1
dai,2722,2025-05-30,1
usdt_trx,1107927,2025-05-30,1
usdt_eth,126681,2025-05-30,1
usdt_eth,117008,2025-05-31,1
usdc_eth,73845,2025-05-31,1
dai,2876,2025-05-31,1
usdt_trx,997389,2025-05-31,1
usdt_eth,115115,2025-06-01,1
usdc_eth,81535,2025-06-01,1
usdt_trx,947592,2025-06-01,1
dai,3037,2025-06-01,1
usdt_trx,1130426,2025-06-02,1
usdc_eth,92009,2025-06-02,1
dai,2757,2025-06-02,1
usdt_eth,127689,2025-06-02,1
usdc_eth,86551,2025-06-03,1
usdt_trx,1116348,2025-06-03,1
dai,2746,2025-06-03,1
usdt_eth,129246,2025-06-03,1
usdt_trx,1112880,2025-06-04,1
dai,2905,2025-06-04,1
usdt_eth,125345,2025-06-04,1
usdc_eth,81674,2025-06-04,1
usdt_trx,1124100,2025-06-05,1
usdt_eth,134028,2025-06-05,1
dai,3098,2025-06-05,1
usdc_eth,88292,2025-06-05,1
usdt_trx,1058498,2025-06-06,1
usdc_eth,92599,2025-06-06,1
usdt_eth,140345,2025-06-06,1
dai,2885,2025-06-06,1
dai,2409,2025-06-07,1
usdt_trx,920046,2025-06-07,1
usdt_eth,144570,2025-06-07,1
usdc_eth,89568,2025-06-07,1
usdt_eth,135967,2025-06-08,1
usdc_eth,85722,2025-06-08,1
usdt_trx,898017,2025-06-08,1
dai,2439,2025-06-08,1
usdt_trx,1101136,2025-06-09,1
usdt_eth,136502,2025-06-09,1
dai,2793,2025-06-09,1
usdc_eth,89475,2025-06-09,1
usdt_eth,141707,2025-06-10,1
dai,2754,2025-06-10,1
usdc_eth,92584,2025-06-10,1
usdt_trx,1162844,2025-06-10,1
dai,2673,2025-06-11,1
usdc_eth,89673,2025-06-11,1
usdt_eth,155942,2025-06-11,1
usdt_trx,1117316,2025-06-11,1
usdt_trx,1094143,2025-06-12,1
dai,2661,2025-06-12,1
usdc_eth,82518,2025-06-12,1
usdt_eth,142636,2025-06-12,1
usdt_eth,149575,2025-06-13,1
dai,3439,2025-06-13,1
usdc_eth,93921,2025-06-13,1
usdt_trx,1083521,2025-06-13,1
usdc_eth,67570,2025-06-14,1
usdt_trx,940913,2025-06-14,1
dai,2469,2025-06-14,1
usdt_eth,114109,2025-06-14,1
usdt_trx,955477,2025-06-15,1
usdt_eth,119734,2025-06-15,1
dai,2423,2025-06-15,1
usdc_eth,67145,2025-06-15,1
usdt_trx,1134490,2025-06-16,1
dai,2489,2025-06-16,1
usdt_eth,132043,2025-06-16,1
usdc_eth,85183,2025-06-16,1
usdc_eth,94410,2025-06-17,1
dai,3283,2025-06-17,1
usdt_trx,1121276,2025-06-17,1
usdt_eth,149680,2025-06-17,1
usdc_eth,87005,2025-06-18,1
usdt_trx,1192820,2025-06-18,1
dai,2786,2025-06-18,1
usdt_eth,147379,2025-06-18,1
usdc_eth,75624,2025-06-19,1
usdt_trx,1039674,2025-06-19,1
dai,2659,2025-06-19,1
usdt_eth,128785,2025-06-19,1
usdc_eth,79781,2025-06-20,1
dai,2797,2025-06-20,1
usdt_trx,1053112,2025-06-20,1
usdt_eth,132362,2025-06-20,1
usdc_eth,64971,2025-06-21,1
dai,2791,2025-06-21,1
usdt_trx,955404,2025-06-21,1
usdt_eth,111332,2025-06-21,1
usdt_trx,919515,2025-06-22,1
usdc_eth,69014,2025-06-22,1
dai,3214,2025-06-22,1
usdt_eth,111100,2025-06-22,1
dai,3170,2025-06-23,1
usdt_eth,134272,2025-06-23,1
usdc_eth,83444,2025-06-23,1
usdt_trx,1091518,2025-06-23,1
usdt_trx,1072265,2025-06-24,1
dai,2687,2025-06-24,1
usdt_eth,135247,2025-06-24,1
usdc_eth,79633,2025-06-24,1
dai,2604,2025-06-25,1
usdt_trx,1052082,2025-06-25,1
usdc_eth,83104,2025-06-25,1
usdt_eth,129459,2025-06-25,1
usdc_eth,87708,2025-06-26,1
dai,2881,2025-06-26,1
usdt_eth,140522,2025-06-26,1
usdt_trx,1033018,2025-06-26,1
usdc_eth,98017,2025-06-27,1
usdt_eth,161189,2025-06-27,1
usdt_trx,1027235,2025-06-27,1
dai,3426,2025-06-27,1
dai,2488,2025-06-28,1
usdc_eth,65953,2025-06-28,1
usdt_trx,898080,2025-06-28,1
usdt_eth,113131,2025-06-28,1
dai,2756,2025-06-29,1
usdt_eth,105824,2025-06-29,1
usdc_eth,63883,2025-06-29,1
usdt_trx,879797,2025-06-29,1
usdc_eth,93975,2025-06-30,1
usdt_trx,1128443,2025-06-30,1
usdt_eth,144532,2025-06-30,1
dai,3010,2025-06-30,1
usdt_trx,1183628,2025-07-01,1
usdt_eth,166977,2025-07-01,1
dai,3356,2025-07-01,1
usdc_eth,106044,2025-07-01,1
dai,3330,2025-07-02,1
usdt_eth,152222,2025-07-02,1
usdt_trx,1136262,2025-07-02,1
usdc_eth,98307,2025-07-02,1
usdt_trx,1088496,2025-07-03,1
usdt_eth,157657,2025-07-03,1
dai,3238,2025-07-03,1
usdc_eth,101025,2025-07-03,1
usdt_trx,1047019,2025-07-04,1
usdt_eth,134070,2025-07-04,1
usdc_eth,88503,2025-07-04,1
dai,2940,2025-07-04,1
dai,2935,2025-07-05,1
usdc_eth,68392,2025-07-05,1
usdt_trx,910861,2025-07-05,1
usdt_eth,113689,2025-07-05,1
usdc_eth,60419,2025-07-06,1
usdt_trx,879732,2025-07-06,1
dai,2554,2025-07-06,1
usdt_eth,98779,2025-07-06,1
usdt_trx,1153968,2025-07-07,1
dai,2807,2025-07-07,1
usdc_eth,89107,2025-07-07,1
usdt_eth,135270,2025-07-07,1
usdt_eth,134064,2025-07-08,1
usdc_eth,88558,2025-07-08,1
dai,3305,2025-07-08,1
usdt_trx,1080254,2025-07-08,1
dai,3218,2025-07-09,1
usdc_eth,88255,2025-07-09,1
usdt_trx,1112360,2025-07-09,1
usdt_eth,133916,2025-07-09,1
usdt_eth,136952,2025-07-10,1
dai,3352,2025-07-10,1
usdc_eth,90135,2025-07-10,1
usdt_trx,1156341,2025-07-10,1
usdt_eth,145732,2025-07-11,1
usdc_eth,97329,2025-07-11,1
usdt_trx,1092935,2025-07-11,1
dai,3318,2025-07-11,1
usdt_trx,942796,2025-07-12,1
usdc_eth,89811,2025-07-12,1
dai,3579,2025-07-12,1
usdt_eth,134213,2025-07-12,1
usdt_trx,909339,2025-07-13,1
usdc_eth,69739,2025-07-13,1
dai,2919,2025-07-13,1
usdt_eth,110923,2025-07-13,1
usdc_eth,92167,2025-07-14,1
dai,3206,2025-07-14,1
usdt_eth,136532,2025-07-14,1
usdt_trx,1112103,2025-07-14,1
usdt_eth,136649,2025-07-15,1
