date,asset,transfer_volume_usd,post_nov_2022,active_addresses,active_addresses_squared
2024-08-02,USDT,67773726855,1,1126740,1269543027600
2024-08-03,USDT,54276527600,1,958198,918143407204
2024-08-04,USDT,58452540746,1,951963,906233553369
2024-08-05,USDT,188926094526,1,1312587,1722884632569
2024-08-06,USDT,81396416579,1,1140316,1300320579856
2024-08-07,USDT,72320106597,1,1081259,1169121025081
2024-08-08,USDT,73383041658,1,1092107,1192697699449
2024-08-09,USDT,55251256632,1,1078808,1163826700864
2024-08-10,USDT,31042565436,1,921219,848644445961
2024-08-11,USDT,41909131618,1,890943,793779429249
2024-08-12,USDT,63275431596,1,1104695,1220351043025
2024-08-13,USDT,51440569199,1,1122052,1259000690704
2024-08-14,USDT,52144724490,1,1096561,1202446026721
2024-08-15,USDT,56751936622,1,1107852,1227336053904
2024-08-16,USDT,49001060836,1,1061477,1126733421529
2024-08-17,USDT,27396981274,1,921499,849160407001
2024-08-18,USDT,34966981759,1,909367,826948340689
2024-08-19,USDT,46796006984,1,1074412,1154361145744
2024-08-20,USDT,53591125880,1,1094799,1198584850401
2024-08-21,USDT,53113473486,1,1057801,1118942955601
2024-08-22,USDT,45673020568,1,1032630,1066324716900
2024-08-23,USDT,66435913915,1,1046654,1095484595716
2024-08-24,USDT,46227369084,1,913348,834204569104
2024-08-25,USDT,40361519650,1,879892,774209931664
2024-08-26,USDT,51030197598,1,1184417,1402843629889
2024-08-27,USDT,65120597214,1,1187872,1411039888384
2024-08-28,USDT,69866785923,1,1140678,1301146299684
2024-08-29,USDT,51557558279,1,1083784,1174587758656
2024-08-30,USDT,53462688174,1,1090417,1189009233889
2024-08-31,USDT,24536311364,1,950586,903613743396
2024-09-01,USDT,40816634044,1,926778,858917461284
2024-09-02,USDT,45617837521,1,1131322,1279889467684
2024-09-03,USDT,43284063635,1,1151608,1326200985664
2024-09-04,USDT,57499396611,1,1128335,1273139872225
2024-09-05,USDT,47219392114,1,1133987,1285926516169
2024-09-06,USDT,76063648537,1,1178137,1388006790769
2024-09-07,USDT,34349157560,1,1004246,1008510028516
2024-09-08,USDT,32754298136,1,980050,960498002500
2024-09-09,USDT,53645369813,1,1167247,1362465559009
2024-09-10,USDT,44958459857,1,1146865,1315299328225
2024-09-11,USDT,53910355372,1,1138927,1297154711329
2024-09-12,USDT,49496227393,1,1159244,1343846651536
2024-09-13,USDT,50561943685,1,1193020,1423296720400
2024-09-14,USDT,31284959922,1,1062012,1127869488144
2024-09-15,USDT,33574816326,1,1096435,1202169709225
2024-09-16,USDT,52359857999,1,1184874,1403926395876
2024-09-17,USDT,55698782715,1,1124394,1264261867236
2024-09-18,USDT,62277811817,1,1183935,1401702084225
2024-09-19,USDT,68815065769,1,1226508,1504321874064
2024-09-20,USDT,62999225593,1,1209894,1463843491236
2024-09-21,USDT,33954200576,1,992189,984439011721
2024-09-22,USDT,41426101070,1,950072,902636805184
2024-09-23,USDT,60077721757,1,1221253,1491458890009
2024-09-24,USDT,56967919219,1,1217484,1482267290256
2024-09-25,USDT,50797578929,1,1178507,1388878749049
2024-09-26,USDT,66981158381,1,1221077,1491029039929
2024-09-27,USDT,61923482857,1,1191988,1420835392144
2024-09-28,USDT,38585123416,1,1005332,1010692430224
2024-09-29,USDT,39151842030,1,982060,964441843600
2024-09-30,USDT,64288823984,1,1242776,1544492186176
2024-10-01,USDT,87661652549,1,1215809,1478191524481
2024-10-02,USDT,70063566098,1,1157034,1338727677156
2024-10-03,USDT,63125979096,1,1141471,1302956043841
2024-10-04,USDT,52705769943,1,1143897,1308500346609
2024-10-05,USDT,29417406990,1,975134,950886317956
2024-10-06,USDT,31287737203,1,934988,874202560144
2024-10-07,USDT,62209887550,1,1170873,1370943582129
2024-10-08,USDT,52704043947,1,1180639,1393908448321
2024-10-09,USDT,51841377811,1,1147989,1317878744121
2024-10-10,USDT,53496953156,1,1180357,1393242647449
2024-10-11,USDT,51632274020,1,1127957,1272286993849
2024-10-12,USDT,35944351076,1,952787,907803067369
2024-10-13,USDT,36960774632,1,912425,832519380625
2024-10-14,USDT,73645211355,1,1192203,1421347993209
2024-10-15,USDT,83963242850,1,1240502,1538845212004
2024-10-16,USDT,63169854723,1,1212697,1470634013809
2024-10-17,USDT,55057801321,1,1135200,1288679040000
2024-10-18,USDT,59487210585,1,1134158,1286314368964
2024-10-19,USDT,32490132300,1,979156,958746472336
2024-10-20,USDT,45409324314,1,952048,906395394304
2024-10-21,USDT,66839777317,1,1161994,1350230056036
2024-10-22,USDT,58886789137,1,1127974,1272325344676
2024-10-23,USDT,60689585382,1,1147834,1317522891556
2024-10-24,USDT,57614263583,1,1198957,1437497887849
2024-10-25,USDT,78091841017,1,1230001,1512902460001
2024-10-26,USDT,44076956725,1,1044182,1090316049124
2024-10-27,USDT,34453667355,1,942917,889092468889
2024-10-28,USDT,66855500410,1,1189542,1415010169764
2024-10-29,USDT,87586242107,1,1220104,1488653770816
2024-10-30,USDT,69142436437,1,1161536,1349165879296
2024-10-31,USDT,67445977914,1,1185942,1406458427364
2024-11-01,USDT,75894767746,1,1231671,1517013452241
2024-11-02,USDT,35453783349,1,1011535,1023203056225
2024-11-03,USDT,57567131255,1,958711,919126781521
2024-11-04,USDT,64129566492,1,1197456,1433900871936
2024-11-05,USDT,69890308288,1,1251391,1565979434881
2024-11-06,USDT,174263401161,1,1280163,1638817306569
2024-11-07,USDT,113210698441,1,1232508,1519075970064
2024-11-08,USDT,102072246665,1,1241920,1542365286400
2024-11-09,USDT,79860693662,1,1032818,1066713021124
2024-11-10,USDT,178936402107,1,1053979,1110871732441
2024-11-11,USDT,221704336713,1,1344596,1807938403216
2024-11-12,USDT,263991047405,1,1352578,1829467246084
2024-11-13,USDT,249998968429,1,1271946,1617846626916
2024-11-14,USDT,191362214233,1,1263521,1596485317441
2024-11-15,USDT,162767483205,1,1324641,1754673778881
2024-11-16,USDT,132581111290,1,1084925,1177062255625
2024-11-17,USDT,132049931364,1,992723,985498954729
2024-11-18,USDT,160315204053,1,1284367,1649598590689
2024-11-19,USDT,145026896702,1,1267075,1605479055625
2024-11-20,USDT,140774842890,1,1235099,1525469539801
2024-11-21,USDT,196629125698,1,1255200,1575527040000
2024-11-22,USDT,168744865627,1,1283320,1646910222400
2024-11-23,USDT,175794188544,1,1086499,1180480077001
2024-11-24,USDT,161179026067,1,1005560,1011150913600
2024-11-25,USDT,191694839817,1,1314017,1726640676289
2024-11-26,USDT,181473614140,1,1327187,1761425332969
2024-11-27,USDT,160374457051,1,1251712,1566782930944
2024-11-28,USDT,129679180306,1,1230297,1513630708209
2024-11-29,USDT,134186448971,1,1358234,1844799598756
2024-11-30,USDT,120928470477,1,1145702,1312633072804
2024-12-01,USDT,130353277727,1,1090494,1189177164036
2024-12-02,USDT,227268445649,1,1394409,1944376459281
2024-12-03,USDT,228432340978,1,1373489,1886472033121
2024-12-04,USDT,230862012926,1,1265491,1601467471081
2024-12-05,USDT,300668571420,1,1283790,1648116764100
2024-12-06,USDT,217009391726,1,1234347,1523612516409
2024-12-07,USDT,134071994829,1,1011799,1023737216401
2024-12-08,USDT,124097864930,1,979584,959584813056
2024-12-09,USDT,268299692134,1,1260679,1589311541041
2024-12-10,USDT,258614541407,1,1303056,1697954939136
2024-12-11,USDT,183494290144,1,1181387,1395675243769
2024-12-12,USDT,175416498704,1,1149240,1320752577600
2024-12-13,USDT,138144222106,1,1128599,1273735702801
2024-12-14,USDT,105119424690,1,961193,923891983249
2024-12-15,USDT,110558845836,1,949847,902209323409
2024-12-16,USDT,182117784211,1,1220079,1488592766241
2024-12-17,USDT,153946818098,1,1186338,1407397850244
2024-12-18,USDT,204621508146,1,1164017,1354935576289
2024-12-19,USDT,235961162359,1,1190124,1416395135376
2024-12-20,USDT,259587932676,1,1231368,1516267151424
2024-12-21,USDT,145138019727,1,990046,980191082116
2024-12-22,USDT,113706935887,1,910354,828744405316
2024-12-23,USDT,143549331087,1,1130472,1277966942784
2024-12-24,USDT,110251264354,1,1085188,1177632995344
2024-12-25,USDT,95006873018,1,974975,950576250625
2024-12-26,USDT,103981654028,1,1021364,1043184420496
2024-12-27,USDT,109643243034,1,1060112,1123837452544
2024-12-28,USDT,67439233134,1,930994,866749828036
2024-12-29,USDT,69693606139,1,890728,793396369984
2024-12-30,USDT,115072081499,1,1097327,1204126544929
2024-12-31,USDT,91819301596,1,1020156,1040718264336
2025-01-01,USDT,68502735817,1,834641,696625598881
2025-01-02,USDT,105203615172,1,1006163,1012363982569
2025-01-03,USDT,98538090257,1,1053383,1109615744689
2025-01-04,USDT,74021836865,1,902358,814249960164
2025-01-05,USDT,64028140855,1,876751,768692316001
2025-01-06,USDT,108122902094,1,1120175,1254792030625
2025-01-07,USDT,131667426225,1,1092008,1192481472064
2025-01-08,USDT,136465081033,1,1087134,1181860333956
2025-01-09,USDT,123330689723,1,1076601,1159069713201
2025-01-10,USDT,118957513491,1,1113180,1239169712400
2025-01-11,USDT,57535335308,1,916126,839286847876
2025-01-12,USDT,54637025454,1,875677,766810208329
2025-01-13,USDT,144300712698,1,1128725,1274020125625
2025-01-14,USDT,98005957394,1,1082201,1171159004401
2025-01-15,USDT,123293293794,1,1174327,1379043902929
2025-01-16,USDT,121313098677,1,1142658,1305667304964
2025-01-17,USDT,134437311375,1,1109720,1231478478400
2025-01-18,USDT,142636119598,1,1014151,1028502250801
2025-01-19,USDT,242157716336,1,1124320,1264095462400
2025-01-20,USDT,273447339459,1,1324748,1754957263504
2025-01-21,USDT,174822279640,1,1161858,1349914012164
2025-01-22,USDT,112098975855,1,1119354,1252953377316
2025-01-23,USDT,156427496541,1,1095745,1200657105025
2025-01-24,USDT,106044721443,1,1064868,1133943857424
2025-01-25,USDT,65014479482,1,909034,826342813156
2025-01-26,USDT,63723125224,1,856345,733326759025
2025-01-27,USDT,162852896419,1,1091794,1192014138436
2025-01-28,USDT,91853415796,1,949561,901666092721
2025-01-29,USDT,94067494817,1,876771,768727386441
2025-01-30,USDT,83411405756,1,910624,829236069376
2025-01-31,USDT,96233410167,1,973276,947266172176
2025-02-01,USDT,72792811129,1,857963,736100509369
2025-02-02,USDT,147745588018,1,886438,785772327844
2025-02-03,USDT,292831861639,1,1193913,1425428251569
2025-02-04,USDT,155187896041,1,1064195,1132510998025
2025-02-05,USDT,100967848652,1,1061090,1125911988100
2025-02-06,USDT,99009274148,1,1044423,1090819402929
2025-02-07,USDT,107866064908,1,1048456,1099259983936
2025-02-08,USDT,59882139192,1,890194,792445357636
2025-02-09,USDT,67025155232,1,869555,756125898025
2025-02-10,USDT,82150710154,1,1141996,1304154864016
2025-02-11,USDT,84538857183,1,1101951,1214296006401
2025-02-12,USDT,102503671614,1,1075344,1156364718336
2025-02-13,USDT,83624826615,1,1058410,1120231728100
2025-02-14,USDT,82431082792,1,1075228,1156115251984
2025-02-15,USDT,49511991572,1,934604,873484636816
2025-02-16,USDT,45737337095,1,887447,787562177809
2025-02-17,USDT,73802340406,1,1103243,1217145117049
2025-02-18,USDT,85488692072,1,1108385,1228517308225
2025-02-19,USDT,65862475675,1,1076454,1158753214116
2025-02-20,USDT,72455845464,1,1162800,1352103840000
2025-02-21,USDT,108902119689,1,1126530,1269069840900
2025-02-22,USDT,57283088675,1,961244,923990027536
2025-02-23,USDT,54022199584,1,884706,782704706436
2025-02-24,USDT,100852116996,1,1172382,1374479553924
2025-02-25,USDT,170041838176,1,1259207,1585602268849
2025-02-26,USDT,119836685405,1,1175451,1381685053401
2025-02-27,USDT,98043035762,1,1175594,1382021252836
2025-02-28,USDT,146908454227,1,1280603,1639944043609
2025-03-01,USDT,62938723492,1,1061525,1126835325625
2025-03-02,USDT,133280929229,1,1005798,1011629616804
2025-03-03,USDT,135811207338,1,1252414,1568540827396
2025-03-04,USDT,130594229329,1,1245179,1550470742041
2025-03-05,USDT,91447454228,1,1210857,1466174674449
2025-03-06,USDT,87306564550,1,1194566,1426987928356
2025-03-07,USDT,111427883161,1,1210349,1464944701801
2025-03-08,USDT,45463660288,1,1005629,1011289685641
2025-03-09,USDT,66660356811,1,970519,941907129361
2025-03-10,USDT,106068799847,1,1268784,1609812838656
2025-03-11,USDT,104880955133,1,1263861,1597344627321
2025-03-12,USDT,78841806978,1,1163064,1352717868096
2025-03-13,USDT,69499068047,1,1149034,1320279133156
2025-03-14,USDT,60468227136,1,1153333,1330177008889
2025-03-15,USDT,38617325773,1,1009140,1018363539600
2025-03-16,USDT,48641020262,1,976773,954085493529
2025-03-17,USDT,56970443832,1,1213650,1472946322500
2025-03-18,USDT,55568882437,1,1214218,1474325351524
2025-03-19,USDT,77454470815,1,1175450,1381682702500
2025-03-20,USDT,61655037854,1,1181026,1394822412676
2025-03-21,USDT,47826756168,1,1160315,1346330899225
2025-03-22,USDT,33001997620,1,990064,980226724096
2025-03-23,USDT,39613720219,1,947003,896814682009
2025-03-24,USDT,67599933158,1,1205675,1453652205625
2025-03-25,USDT,58456757340,1,1210852,1466162565904
2025-03-26,USDT,58872800987,1,1191335,1419279082225
2025-03-27,USDT,55911263699,1,1246305,1553276153025
2025-03-28,USDT,71112920720,1,1228156,1508367160336
2025-03-29,USDT,45385777468,1,1046239,1094616045121
2025-03-30,USDT,38085432412,1,977104,954732226816
2025-03-31,USDT,59967779901,1,1252001,1567506504001
2025-04-01,USDT,58370134998,1,1267899,1607567874201
2025-04-02,USDT,91631661187,1,1235366,1526129153956
2025-04-03,USDT,74632997745,1,1309413,1714562404569
2025-04-04,USDT,79619710660,1,1189198,1414191883204
2025-04-05,USDT,34108090670,1,1017732,1035778423824
2025-04-06,USDT,74366051040,1,1053498,1109858036004
2025-04-07,USDT,159480342752,1,1365535,1864685836225
2025-04-08,USDT,81564232647,1,1288625,1660554390625
2025-04-09,USDT,139544979611,1,1295301,1677804680601
2025-04-10,USDT,80163124209,1,1281959,1643418877681
2025-04-11,USDT,69911193868,1,1212233,1469508846289
2025-04-12,USDT,53780414831,1,1009660,1019413315600
2025-04-13,USDT,60193768880,1,971808,944410788864
2025-04-14,USDT,65444521521,1,1197335,1433611102225
2025-04-15,USDT,54947280667,1,1285639,1652867638321
2025-04-16,USDT,59750641080,1,1232819,1519842686761
2025-04-17,USDT,47118773907,1,1199287,1438289308369
2025-04-18,USDT,33063109617,1,1113062,1238907015844
2025-04-19,USDT,34424066182,1,1028381,1057567481161
2025-04-20,USDT,37039868478,1,959356,920363934736
2025-04-21,USDT,72249779354,1,1176527,1384215781729
2025-04-22,USDT,97051535759,1,1185670,1405813348900
2025-04-23,USDT,89456481949,1,1174308,1378999278864
2025-04-24,USDT,70478465816,1,1215071,1476397535041
2025-04-25,USDT,82748542699,1,1189567,1415069647489
2025-04-26,USDT,50556786801,1,1023272,1047085585984
2025-04-27,USDT,45636119067,1,980087,960570527569
2025-04-28,USDT,71418678616,1,1209550,1463011202500
2025-04-29,USDT,58847439395,1,1222785,1495203156225
2025-04-30,USDT,60565082309,1,1274006,1623091288036
2025-05-01,USDT,63545852894,1,1175015,1380660250225
2025-05-02,USDT,53577687728,1,1150889,1324545490321
2025-05-03,USDT,37059197790,1,1008736,1017548317696
2025-05-04,USDT,39019645137,1,972119,945015350161
2025-05-05,USDT,52376592856,1,1215217,1476752357089
2025-05-06,USDT,56328642132,1,1267403,1606310364409
2025-05-07,USDT,58714502443,1,1245897,1552259334609
2025-05-08,USDT,113086692647,1,1270001,1612902540001
2025-05-09,USDT,123013026162,1,1223473,1496886181729
2025-05-10,USDT,88086126429,1,1062294,1128468542436
2025-05-11,USDT,88874924689,1,1010703,1021520554209
2025-05-12,USDT,130321621664,1,1265788,1602219260944
2025-05-13,USDT,104321151541,1,864243,746915963049
2025-05-14,USDT,86030378330,1,1236233,1528272030289
2025-05-15,USDT,90553673786,1,1319083,1739979960889
2025-05-16,USDT,71549071733,1,1240216,1538135726656
2025-05-17,USDT,60177866672,1,1084522,1176187968484
2025-05-18,USDT,83080469498,1,1038113,1077678600769
2025-05-19,USDT,94868169113,1,1250585,1563962842225
2025-05-20,USDT,83143664164,1,1279284,1636567552656
2025-05-21,USDT,123466069083,1,1252338,1568350466244
2025-05-22,USDT,110975437486,1,1259986,1587564720196
2025-05-23,USDT,120184388351,1,1245410,1551046068100
2025-05-24,USDT,60282877255,1,1074494,1154537356036
2025-05-25,USDT,65478311659,1,1042090,1085951568100
2025-05-26,USDT,65825717009,1,1255118,1575321193924
2025-05-27,USDT,88511058748,1,1253171,1570437555241
2025-05-28,USDT,75666999754,1,1241311,1540852998721
2025-05-29,USDT,132016426246,1,1223449,1496827455601
2025-05-30,USDT,103196627033,1,1234608,1524256913664
2025-05-31,USDT,66326914702,1,1114397,1241880673609
2025-06-01,USDT,53989612056,1,1062707,1129346167849
2025-06-02,USDT,66085098943,1,1258115,1582853353225
2025-06-03,USDT,71013728169,1,1245594,1551504412836
2025-06-04,USDT,67119856911,1,1238225,1533201150625
2025-06-05,USDT,92185172217,1,1258128,1582886064384
2025-06-06,USDT,72405540439,1,1198843,1437224538649
2025-06-07,USDT,53104974465,1,1064616,1133407227456
2025-06-08,USDT,56579422544,1,1033984,1069122912256
2025-06-09,USDT,78229739798,1,1237638,1531747819044
2025-06-10,USDT,96538967029,1,1304551,1701853311601
2025-06-11,USDT,86823756798,1,1273258,1621185934564
2025-06-12,USDT,83390494825,1,1236779,1529622294841
2025-06-13,USDT,113707726435,1,1233096,1520525745216
2025-06-14,USDT,49035562806,1,1055022,1113071420484
2025-06-15,USDT,47283178771,1,1075211,1156078694521
2025-06-16,USDT,81243114660,1,1266533,1604105840089
2025-06-17,USDT,88541509931,1,1270956,1615329153936
2025-06-18,USDT,72884896811,1,1340199,1796133359601
2025-06-19,USDT,51812908672,1,1168459,1365296434681
2025-06-20,USDT,75209794639,1,1185474,1405348604676
2025-06-21,USDT,59391042865,1,1066736,1137925693696
2025-06-22,USDT,99454507418,1,1030615,1062167278225
2025-06-23,USDT,98542704157,1,1225790,1502561124100
2025-06-24,USDT,75707901657,1,1207512,1458085230144
2025-06-25,USDT,69356982500,1,1181541,1396039134681
2025-06-26,USDT,64207856832,1,1173540,1377196131600
2025-06-27,USDT,60543447346,1,1188424,1412351603776
2025-06-28,USDT,36646048715,1,1011211,1022547686521
2025-06-29,USDT,47033153081,1,985621,971448755641
2025-06-30,USDT,63682675277,1,1272975,1620465350625
2025-07-01,USDT,61712257961,1,1350605,1824133866025
2025-07-02,USDT,84337260966,1,1288484,1660191018256
2025-07-03,USDT,74258481190,1,1246153,1552897299409
2025-07-04,USDT,61260899527,1,1181089,1394971225921
2025-07-05,USDT,36817986895,1,1024550,1049702702500
2025-07-06,USDT,49522300682,1,978511,957483777121
2025-07-07,USDT,61718401347,1,1289238,1662134620644
2025-07-08,USDT,61978988726,1,1214318,1474568205124
2025-07-09,USDT,89310464799,1,1246276,1553203868176
2025-07-10,USDT,118583636419,1,1293293,1672606783849
2025-07-11,USDT,149421606856,1,1238667,1534295936889
2025-07-12,USDT,78220719514,1,1077009,1159948386081
2025-07-13,USDT,79087285413,1,1020262,1040934548644
2025-07-14,USDT,139888129017,1,1248635,1559089363225
2025-07-15,USDT,147110595931,1,1290276,1664812156176
2025-07-16,USDT,136735817796,1,1273959,1622971533681
2025-07-17,USDT,145287866633,1,1235846,1527315335716
2025-07-18,USDT,171391095397,1,1216882,1480801801924
2025-07-19,USDT,84555363504,1,1044509,1090999051081
2025-07-20,USDT,121220271115,1,1026052,1052782706704
2025-07-21,USDT,142526085980,1,1222720,1495044198400
2025-07-22,USDT,152807165273,1,1224646,1499757825316
2025-07-23,USDT,141784375073,1,1216661,1480263988921
2025-07-24,USDT,140278466992,1,1212300,1469671290000
2025-07-25,USDT,160666344286,1,1188755,1413138450025
